Year,State,State Code,Deaths,Population,Crude Rate
2008,South Dakota,46,444,799124,55.6
2008,Tennessee,47,4296,6247411,68.8
2008,Texas,48,9647,24309039,39.7
2008,Utah,49,371,2663029,13.9
2008,Vermont,50,380,624151,60.9
2008,Virginia,51,3969,7833496,50.7
2008,Washington,53,3150,6562231,48.0
2008,West Virginia,54,1468,1840310,79.8
2008,Wisconsin,55,2912,5640996,51.6
2008,Wyoming,56,223,546043,40.8
2009,Alabama,1,3287,4757938,69.1
2009,Alaska,2,266,698895,38.1
2009,Arizona,4,2725,6343154,43.0
2009,Arkansas,5,2151,2896843,74.3
2009,California,6,13119,36961229,35.5
2009,Colorado,8,1639,4972195,33.0
2009,Connecticut,9,1772,3561807,49.8
2009,Delaware,10,531,891730,59.5
2009,District of Columbia,11,236,592228,39.8
2009,Florida,12,11903,18652644,63.8
2009,Georgia,13,4509,9620846,46.9
2009,Hawaii,15,544,1346717,40.4
2009,Idaho,16,641,1554439,41.2
2009,Illinois,17,6646,12796778,51.9
2009,Indiana,18,4067,6459325,63.0
2009,Iowa,19,1758,3032870,58.0
2009,Kansas,20,1571,2832704,55.5
2009,Kentucky,21,3292,4317074,76.3
2009,Louisiana,22,2704,4491648,60.2
2009,Maine,23,912,1329590,68.6
2009,Maryland,24,2843,5730388,49.6
2009,Massachusetts,25,3574,6517613,54.8
2009,Michigan,26,6006,9901591,60.7
2009,Minnesota,27,2400,5281203,45.4
2009,Mississippi,28,1932,2958774,65.3
2009,Missouri,29,3845,5961088,64.5
2009,Montana,30,477,983982,48.5
2009,Nebraska,31,883,1812683,48.7
2009,Nevada,32,1329,2684665,49.5
2009,New Hampshire,33,747,1316102,56.8
2009,New Jersey,34,4161,8755602,47.5
2009,New Mexico,35,700,2036802,34.4
2009,New York,36,9005,19307066,46.6
2009,North Carolina,37,5395,9449566,57.1
2009,North Dakota,38,309,664968,46.5
2009,Ohio,39,7498,11528896,65.0
2009,Oklahoma,40,2444,3717572,65.7
2009,Oregon,41,2069,3808600,54.3
2009,Pennsylvania,42,7760,12666858,61.3
2009,Rhode Island,44,611,1053646,58.0
2009,South Carolina,45,2778,4589872,60.5
2009,South Dakota,46,386,807067,47.8
2009,Tennessee,47,4390,6306019,69.6
2009,Texas,48,9575,24801761,38.6
2009,Utah,49,424,2723421,15.6
2009,Vermont,50,374,624817,59.9
2009,Virginia,51,4002,7925937,50.5
2009,Washington,53,3212,6667426,48.2
2009,West Virginia,54,1560,1847775,84.4
2009,Wisconsin,55,2884,5669264,50.9
2009,Wyoming,56,240,559851,42.9
2010,Alabama,1,3236,4779736,67.7
2010,Alaska,2,241,710231,33.9
2010,Arizona,4,2722,6392017,42.6
2010,Arkansas,5,2127,2915918,72.9
2010,California,6,12960,37253956,34.8
2010,Colorado,8,1635,5029196,32.5
2010,Connecticut,9,1855,3574097,51.9
2010,Delaware,10,603,897934,67.2
2010,District of Columbia,11,226,601723,37.6
2010,Florida,12,12009,18801310,63.9
2010,Georgia,13,4418,9687653,45.6
2010,Hawaii,15,548,1360301,40.3
2010,Idaho,16,612,1567582,39.0
2010,Illinois,17,6671,12830632,52.0
2010,Indiana,18,4096,6483802,63.2
2010,Iowa,19,1741,3046355,57.2
2010,Kansas,20,1502,2853118,52.6
2010,Kentucky,21,3570,4339367,82.3
2010,Louisiana,22,2724,4533372,60.1
2010,Maine,23,957,1328361,72.0
2010,Maryland,24,2745,5773552,47.5
2010,Massachusetts,25,3552,6547629,54.2
2010,Michigan,26,5913,9883640,59.8
2010,Minnesota,27,2370,5303925,44.7
2010,Mississippi,28,1958,2967297,66.0
2010,Missouri,29,3909,5988927,65.3
2010,Montana,30,478,989415,48.3
2010,Nebraska,31,929,1826341,50.9
2010,Nevada,32,1251,2700551,46.3
2010,New Hampshire,33,695,1316470,52.8
2010,New Jersey,34,4171,8791894,47.4
2010,New Mexico,35,756,2059179,36.7
2010,New York,36,9112,19378102,47.0
2010,North Carolina,37,5514,9535483,57.8
2010,North Dakota,38,298,672591,44.3
2010,Ohio,39,7345,11536504,63.7
2010,Oklahoma,40,2402,3751351,64.0
2010,Oregon,41,2066,3831074,53.9
2010,Pennsylvania,42,7793,12702379,61.4
2010,Rhode Island,44,614,1052567,58.3
2010,South Carolina,45,2723,4625364,58.9
2010,South Dakota,46,433,814180,53.2
2010,Tennessee,47,4415,6346105,69.6
2010,Texas,48,9519,25145561,37.9
2010,Utah,49,459,2763885,16.6
2010,Vermont,50,405,625741,64.7
2010,Virginia,51,3975,8001024,49.7
2010,Washington,53,3236,6724540,48.1
2010,West Virginia,54,1555,1852994,83.9
2010,Wisconsin,55,2971,5686986,52.2
2010,Wyoming,56,234,563626,41.5
2011,Alabama,1,3164,4802740,65.9
2011,Alaska,2,265,722718,36.7
2011,Arizona,4,2665,6482505,41.1
2011,Arkansas,5,2112,2937979,71.9
2011,California,6,12742,37691912,33.8
2011,Colorado,8,1590,5116796,31.1
2011,Connecticut,9,1734,3580709,48.4
2011,Delaware,10,559,907135,61.6
2011,District of Columbia,11,236,617996,38.2
2011,Florida,12,11818,19057542,62.0
2011,Georgia,13,4472,9815210,45.6
2011,Hawaii,15,543,1374810,39.5
2011,Idaho,16,619,1584985,39.1
2011,Illinois,17,6617,12869257,51.4
2011,Indiana,18,3883,6516922,59.6
2011,Iowa,19,1730,3062309,56.5
2011,Kansas,20,1508,2871238,52.5
2011,Kentucky,21,3389,4369356,77.6
2011,Louisiana,22,2707,4574836,59.2
2011,Maine,23,920,1328188,69.3
2011,Maryland,24,2690,5828289,46.2
2011,Massachusetts,25,3414,6587536,51.8
2011,Michigan,26,5868,9876187,59.4
2011,Minnesota,27,2320,5344861,43.4
2011,Mississippi,28,1928,2978512,64.7
2011,Missouri,29,3833,6010688,63.8
2011,Montana,30,584,998199,58.5
2011,Nebraska,31,866,1842641,47.0
2011,Nevada,32,1322,2723322,48.5
2011,New Hampshire,33,798,1318194,60.5
2011,New Jersey,34,4119,8821155,46.7
2011,New Mexico,35,703,2082224,33.8
2011,New York,36,9059,19465197,46.5
2011,North Carolina,37,5535,9656401,57.3
2011,North Dakota,38,331,683932,48.4
2011,Ohio,39,7402,11544951,64.1
2011,Oklahoma,40,2501,3791508,66.0
2011,Oregon,41,2063,3871859,53.3
2011,Pennsylvania,42,7690,12742886,60.3
2011,Rhode Island,44,599,1051302,57.0
2011,South Carolina,45,2783,4679230,59.5
2011,South Dakota,46,457,824082,55.5
2011,Tennessee,47,4321,6403353,67.5
2011,Texas,48,9705,25674681,37.8
2011,Utah,49,440,2817222,15.6
2011,Vermont,50,376,626431,60.0
2011,Virginia,51,4001,8096604,49.4
2011,Washington,53,3130,6830038,45.8
2011,West Virginia,54,1502,1855364,81.0
2011,Wisconsin,55,3118,5711767,54.6
2011,Wyoming,56,226,568158,39.8
2012,Alabama,1,3066,4822023,63.6
2012,Alaska,2,260,731449,35.5
2012,Arizona,4,2803,6553255,42.8
2012,Arkansas,5,2130,2949131,72.2
2012,California,6,12501,38041430,32.9
2012,Colorado,8,1590,5187582,30.7
2012,Connecticut,9,1651,3590347,46.0
2012,Delaware,10,580,917092,63.2
2012,District of Columbia,11,241,632323,38.1
2012,Florida,12,11981,19317568,62.0
2012,Georgia,13,4640,9919945,46.8
2012,Hawaii,15,495,1392313,35.6
2012,Idaho,16,620,1595728,38.9
2012,Illinois,17,6678,12875255,51.9
2012,Indiana,18,3975,6537334,60.8
2012,Iowa,19,1749,3074186,56.9
2012,Kansas,20,1502,2885905,52.0
2012,Kentucky,21,3479,4380415,79.4
2012,Louisiana,22,2740,4601893,59.5
2012,Maine,23,958,1329192,72.1
2012,Maryland,24,2744,5884563,46.6
2012,Massachusetts,25,3458,6646144,52.0
2012,Michigan,26,5847,9883360,59.2
2012,Minnesota,27,2333,5379139,43.4
2012,Mississippi,28,1908,2984926,63.9
2012,Missouri,29,3992,6021988,66.3
2012,Montana,30,495,1005141,49.2
2012,Nebraska,31,905,1855525,48.8
2012,Nevada,32,1313,2758931,47.6
2012,New Hampshire,33,750,1320718,56.8
2012,New Jersey,34,4041,8864590,45.6
2012,New Mexico,35,765,2085538,36.7
2012,New York,36,9206,19570261,47.0
2012,North Carolina,37,5458,9752073,56.0
2012,North Dakota,38,348,699628,49.7
2012,Ohio,39,7525,11544225,65.2
2012,Oklahoma,40,2380,3814820,62.4
2012,Oregon,41,2104,3899353,54.0
2012,Pennsylvania,42,7712,12763536,60.4
2012,Rhode Island,44,628,1050292,59.8
2012,South Carolina,45,2865,4723723,60.7
2012,South Dakota,46,435,833354,52.2
2012,Tennessee,47,4359,6456243,67.5
2012,Texas,48,9665,26059203,37.1
2012,Utah,49,453,2855287,15.9
2012,Vermont,50,345,626011,55.1
2012,Virginia,51,3998,8185867,48.8
2012,Washington,53,3112,6897012,45.1
2012,West Virginia,54,1483,1855413,79.9
2012,Wisconsin,55,2930,5726398,51.2
2012,Wyoming,56,230,576412,39.9
2013,Alabama,1,3164,4833722,65.5
2013,Alaska,2,273,735132,37.1
2013,Arizona,4,2783,6626624,42.0
2013,Arkansas,5,2168,2959373,73.3
2013,California,6,12464,38332521,32.5
2013,Colorado,8,1561,5268367,29.6
2013,Connecticut,9,1667,3596080,46.4
2013,Delaware,10,552,925749,59.6
2013,District of Columbia,11,259,646449,40.1
2013,Florida,12,11915,19552860,60.9
2013,Georgia,13,4594,9992167,46.0
2013,Hawaii,15,556,1404054,39.6
2013,Idaho,16,628,1612136,39.0
2013,Illinois,17,6532,12882135,50.7
2013,Indiana,18,4025,6570902,61.3
2013,Iowa,19,1802,3090416,58.3
2013,Kansas,20,1446,2893957,50.0
2013,Kentucky,21,3559,4395295,81.0
2013,Louisiana,22,2716,4625470,58.7
2013,Maine,23,1025,1328302,77.2
2013,Maryland,24,2673,5928814,45.1
2013,Massachusetts,25,3332,6692824,49.8
2013,Michigan,26,5758,9895622,58.2
2013,Minnesota,27,2391,5420380,44.1
2013,Mississippi,28,1975,2991207,66.0
2013,Missouri,29,4000,6044171,66.2
2013,Montana,30,490,1015165,48.3
2013,Nebraska,31,913,1868516,48.9
2013,Nevada,32,1335,2790136,47.8
2013,New Hampshire,33,691,1323459,52.2
2013,New Jersey,34,4006,8899339,45.0
2013,New Mexico,35,736,2085287,35.3
2013,New York,36,9075,19651127,46.2
2013,North Carolina,37,5510,9848060,56.0
2013,North Dakota,38,344,723393,47.6
2013,Ohio,39,7258,11570808,62.7
2013,Oklahoma,40,2490,3850568,64.7
2013,Oregon,41,2008,3930065,51.1
2013,Pennsylvania,42,7536,12773801,59.0
2013,Rhode Island,44,665,1051511,63.2
2013,South Carolina,45,2833,4774839,59.3
2013,South Dakota,46,415,844877,49.1
2013,Tennessee,47,4315,6495978,66.4
2013,Texas,48,9439,26448193,35.7
2013,Utah,49,437,2900872,15.1
2013,Vermont,50,351,626630,56.0
2013,Virginia,51,3894,8260405,47.1
2013,Washington,53,3020,6971406,43.3
2013,West Virginia,54,1437,1854304,77.5
2013,Wisconsin,55,2932,5742713,51.1
2013,Wyoming,56,230,582658,39.5
2014,Alabama,1,3117,4849377,64.3
2014,Alaska,2,237,736732,32.2
2014,Arizona,4,2707,6731484,40.2
2014,Arkansas,5,2054,2966369,69.2
2014,California,6,12284,38802500,31.7
2014,Colorado,8,1581,5355866,29.5
2014,Connecticut,9,1654,3596677,46.0
2014,Delaware,10,549,935614,58.7
2014,District of Columbia,11,244,658893,37.0
2014,Florida,12,11756,19893297,59.1
2014,Georgia,13,4616,10097343,45.7
2014,Hawaii,15,565,1419561,39.8
2014,Idaho,16,659,1634464,40.3
2014,Illinois,17,6650,12880580,51.6
2014,Indiana,18,4048,6596855,61.4
2014,Iowa,19,1675,3107126,53.9
2014,Kansas,20,1578,2904021,54.3
2014,Kentucky,21,3530,4413457,80.0
2014,Louisiana,22,2686,4649676,57.8
2014,Maine,23,917,1330089,68.9
2014,Maryland,24,2750,5976407,46.0
2014,Massachusetts,25,3302,6745408,49.0
2014,Michigan,26,5942,9909877,60.0
2014,Minnesota,27,2481,5457173,45.5
2014,Mississippi,28,1944,2994079,64.9
2014,Missouri,29,3984,6063589,65.7
2014,Montana,30,559,1023579,54.6
2014,Nebraska,31,886,1881503,47.1
2014,Nevada,32,1408,2839099,49.6
2014,New Hampshire,33,744,1326813,56.1
2014,New Jersey,34,3956,8938175,44.3
2014,New Mexico,35,736,2085572,35.3
2014,New York,36,8564,19746227,43.4
2014,North Carolina,37,5606,9943964,56.4
2014,North Dakota,38,326,739482,44.1
2014,Ohio,39,7156,11594163,61.7
2014,Oklahoma,40,2373,3878051,61.2
2014,Oregon,41,1980,3970239,49.9
2014,Pennsylvania,42,7426,12787209,58.1
2014,Rhode Island,44,631,1055173,59.8
2014,South Carolina,45,2773,4832482,57.4
2014,South Dakota,46,446,853175,52.3
2014,Tennessee,47,4435,6549352,67.7
2014,Texas,48,9558,26956958,35.5
2014,Utah,49,453,2942902,15.4
2014,Vermont,50,397,626562,63.4
2014,Virginia,51,3900,8326289,46.8
2014,Washington,53,3036,7061530,43.0
2014,West Virginia,54,1496,1850326,80.9
2014,Wisconsin,55,2959,5757564,51.4
2014,Wyoming,56,215,584153,36.8
2015,Alabama,1,2980,4858979,61.3
2015,Alaska,2,259,738432,35.1
2015,Arizona,4,2932,6828065,42.9
2015,Arkansas,5,2124,2978204,71.3
2015,California,6,12381,39144818,31.6
2015,Colorado,8,1546,5456574,28.3
2015,Connecticut,9,1568,3590886,43.7
2015,Delaware,10,561,945934,59.3
2015,District of Columbia,11,204,672228,30.3
2015,Florida,12,11931,20271272,58.9
2015,Georgia,13,4448,10214860,43.5
2015,Hawaii,15,589,1431603,41.1
2015,Idaho,16,649,1654930,39.2
2015,Illinois,17,6406,12859995,49.8
2015,Indiana,18,3863,6619680,58.4
2015,Iowa,19,1790,3123899,57.3
2015,Kansas,20,1512,2911641,51.9
2015,Kentucky,21,3461,4425092,78.2
2015,Louisiana,22,2654,4670724,56.8
2015,Maine,23,978,1329328,73.6
2015,Maryland,24,2579,6006401,42.9
2015,Massachusetts,25,3238,6794422,47.7
2015,Michigan,26,5723,9922576,57.7
2015,Minnesota,27,2398,5489594,43.7
2015,Mississippi,28,1910,2992333,63.8
2015,Missouri,29,3870,6083672,63.6
2015,Montana,30,539,1032949,52.2
2015,Nebraska,31,913,1896190,48.1
2015,Nevada,32,1336,2890845,46.2
2015,New Hampshire,33,758,1330608,57.0
2015,New Jersey,34,3779,8958013,42.2
2015,New Mexico,35,744,2085109,35.7
2015,New York,36,8551,19795791,43.2
2015,North Carolina,37,5470,10042802,54.5
2015,North Dakota,38,291,756927,38.4
2015,Ohio,39,7193,11613423,61.9
2015,Oklahoma,40,2459,3911338,62.9
2015,Oregon,41,1958,4028977,48.6
2015,Pennsylvania,42,7411,12802503,57.9
2015,Rhode Island,44,640,1056298,60.6
2015,South Carolina,45,2775,4896146,56.7
2015,South Dakota,46,427,858469,49.7
2015,Tennessee,47,4355,6600299,66.0
2015,Texas,48,9156,27469114,33.3
2015,Utah,49,471,2995919,15.7
2015,Vermont,50,352,626042,56.2
2015,Virginia,51,3900,8382993,46.5
2015,Washington,53,3116,7170351,43.5
2015,West Virginia,54,1492,1844128,80.9
2015,Wisconsin,55,2869,5771337,49.7
2015,Wyoming,56,213,586107,36.3
2016,Alabama,1,3009,4863300,61.9
2016,Alaska,2,230,741894,31.0
2016,Arizona,4,2702,6931071,39.0
2016,Arkansas,5,2006,2988248,67.1
2016,California,6,11739,39250017,29.9
2016,Colorado,8,1590,5540545,28.7
2016,Connecticut,9,1572,3576452,44.0
2016,Delaware,10,556,952065,58.4
2016,District of Columbia,11,186,681170,27.3
2016,Florida,12,11217,20612439,54.4
2016,Georgia,13,4400,10310371,42.7
2016,Hawaii,15,543,1428557,38.0
2016,Idaho,16,579,1683140,34.4
2016,Illinois,17,6242,12801539,48.8
2016,Indiana,18,3861,6633053,58.2
2016,Iowa,19,1668,3134693,53.2
2016,Kansas,20,1364,2907289,46.9
2016,Kentucky,21,3328,4436974,75.0
2016,Louisiana,22,2494,4681666,53.3
2016,Maine,23,914,1331479,68.6
2016,Maryland,24,2639,6016447,43.9
2016,Massachusetts,25,3169,6811779,46.5
2016,Michigan,26,5528,9928300,55.7
2016,Minnesota,27,2329,5519952,42.2
2016,Mississippi,28,1903,2988726,63.7
2016,Missouri,29,3706,6093000,60.8
2016,Montana,30,477,1042520,45.8
2016,Nebraska,31,856,1907116,44.9
2016,Nevada,32,1267,2940058,43.1
2016,New Hampshire,33,798,1334795,59.8
2016,New Jersey,34,3703,8944469,41.4
2016,New Mexico,35,701,2081015,33.7
2016,New York,36,8136,19745289,41.2
2016,North Carolina,37,5573,10146788,54.9
2016,North Dakota,38,304,757952,40.1
2016,Ohio,39,7105,11614373,61.2
2016,Oklahoma,40,2300,3923561,58.6
2016,Oregon,41,1891,4093465,46.2
2016,Pennsylvania,42,7173,12784227,56.1
2016,Rhode Island,44,570,1056426,54.0
2016,South Carolina,45,2704,4961119,54.5
2016,South Dakota,46,420,865454,48.5
2016,Tennessee,47,4337,6651194,65.2
2016,Texas,48,9193,27862596,33.0
2016,Utah,49,468,3051217,15.3
2016,Vermont,50,366,624594,58.6
2016,Virginia,51,3759,8411808,44.7
2016,Washington,53,2911,7288000,39.9
2016,West Virginia,54,1392,1831102,76.0
2016,Wisconsin,55,2788,5778708,48.2
2016,Wyoming,56,204,585501,34.8
2017,Alabama,1,2946,4874747,60.4
2017,Alaska,2,203,739795,27.4
2017,Arizona,4,2768,7016270,39.5
2017,Arkansas,5,1954,3004279,65.0
2017,California,6,11555,39536653,29.2
2017,Colorado,8,1495,5607154,26.7
2017,Connecticut,9,1508,3588184,42.0
2017,Delaware,10,550,961939,57.2
2017,District of Columbia,11,202,693972,29.1
2017,Florida,12,11403,20984400,54.3
2017,Georgia,13,4392,10429379,42.1
2017,Hawaii,15,545,1427538,38.2
2017,Idaho,16,607,1716943,35.4
2017,Illinois,17,6009,12802023,46.9
2017,Indiana,18,3792,6666818,56.9
2017,Iowa,19,1620,3145711,51.5
2017,Kansas,20,1390,2913123,47.7
2017,Kentucky,21,3152,4454189,70.8
2017,Louisiana,22,2559,4684333,54.6
2017,Maine,23,919,1335907,68.8
2017,Maryland,24,2575,6052177,42.5
2017,Massachusetts,25,3074,6859819,44.8
2017,Michigan,26,5502,9962311,55.2
2017,Minnesota,27,2316,5576606,41.5
2017,Mississippi,28,1804,2984100,60.5
2017,Missouri,29,3690,6113532,60.4
2017,Montana,30,465,1050493,44.3
2017,Nebraska,31,815,1920076,42.4
2017,Nevada,32,1312,2998039,43.8
2017,New Hampshire,33,700,1342795,52.1
2017,New Jersey,34,3562,9005644,39.6
2017,New Mexico,35,678,2088070,32.5
2017,New York,36,7821,19849399,39.4
2017,North Carolina,37,5286,10273419,51.5
2017,North Dakota,38,310,755393,41.0
2017,Ohio,39,6796,11658609,58.3
2017,Oklahoma,40,2210,3930864,56.2
2017,Oregon,41,1865,4142776,45.0
2017,Pennsylvania,42,6910,12805537,54.0
2017,Rhode Island,44,556,1059639,52.5
2017,South Carolina,45,2700,5024369,53.7
2017,South Dakota,46,422,869666,48.5
2017,Tennessee,47,4001,6715984,59.6
2017,Texas,48,9109,28304596,32.2
2017,Utah,49,451,3101833,14.5
2017,Vermont,50,356,623657,57.1
2017,Virginia,51,3710,8470020,43.8
2017,Washington,53,2928,7405743,39.5
2017,West Virginia,54,1338,1815857,73.7
2017,Wisconsin,55,2802,5795483,48.3
2017,Wyoming,56,216,579315,37.3
2018,Alabama,1,2939,4887871,60.1
2018,Alaska,2,213,737438,28.9
2018,Arizona,4,2643,7171646,36.9
2018,Arkansas,5,1871,3013825,62.1
2018,California,6,11078,39557045,28.0
2018,Colorado,8,1407,5695564,24.7
2018,Connecticut,9,1465,3572665,41.0
2018,Delaware,10,529,967171,54.7
2018,District of Columbia,11,169,702455,24.1
2018,Florida,12,11288,21299325,53.0
2018,Georgia,13,4405,10519475,41.9
2018,Hawaii,15,517,1420491,36.4
2018,Idaho,16,633,1754208,36.1
2018,Illinois,17,5735,12741080,45.0
2018,Indiana,18,3652,6691878,54.6
2018,Iowa,19,1572,3156145,49.8
2018,Kansas,20,1384,2911505,47.5
2018,Kentucky,21,3065,4468402,68.6
2018,Louisiana,22,2454,4659978,52.7
2018,Maine,23,928,1338404,69.3
2018,Maryland,24,2468,6042718,40.8
2018,Massachusetts,25,2982,6902149,43.2
2018,Michigan,26,5457,9995915,54.6
2018,Minnesota,27,2137,5611179,38.1
2018,Mississippi,28,1838,2986530,61.5
2018,Missouri,29,3559,6126452,58.1
2018,Montana,30,470,1062305,44.2
2018,Nebraska,31,791,1929268,41.0
2018,Nevada,32,1191,3034392,39.3
2018,New Hampshire,33,684,1356458,50.4
2018,New Jersey,34,3488,8908520,39.2
2018,New Mexico,35,631,2095428,30.1
2018,New York,36,7733,19542209,39.6
2018,North Carolina,37,5189,10383620,50.0
2018,North Dakota,38,292,760077,38.4
2018,Ohio,39,6666,11689442,57.0
2018,Oklahoma,40,2274,3943079,57.7
2018,Oregon,41,1810,4190713,43.2
2018,Pennsylvania,42,6778,12807060,52.9
2018,Rhode Island,44,522,1057315,49.4
2018,South Carolina,45,2658,5084127,52.3
2018,South Dakota,46,395,882235,44.8
2018,Tennessee,47,3935,6770010,58.1
2018,Texas,48,8725,28701845,30.4
2018,Utah,49,447,3161105,14.1
2018,Vermont,50,326,626299,52.1
2018,Virginia,51,3657,8517685,42.9
2018,Washington,53,2770,7535591,36.8
2018,West Virginia,54,1361,1805832,75.4
2018,Wisconsin,55,2681,5813568,46.1
2018,Wyoming,56,219,577737,37.9
